aid,pid
789,1137889
480,1137892
981,1137893
863,1137893
284,1928
154,1137897
496,1137900
208,1137900
664,1137901
716,1137902
283,1137903
605,1137903
945,1137904
897,1137904
503,1137915
418,1137919
884,1137921
482,1137936
800,1137937
638,1137939
522,1137939
405,1137940
577,1137953
801,1137957
768,1137966
480,1137974
945,1137981
386,1137990
685,1137997
470,1137998
507,1137998
502,1137999
197,1138006
422,1138008
785,1138008
417,1138010
716,1138016
523,1138018
6,1138025
318,1138028
72,1138036
134,1138040
712,1138053
900,1138053
286,1928
314,1138057
118,1138058
541,1138063
542,1138063
333,1138066
985,1138073
99,1138075
749,1138075
779,1138084
714,1138090
692,1138094
557,1138099
924,1138100
216,1138101
837,1138102
250,1138105
696,1138107
860,1138110
75,1138116
155,1138116
166,1138118
310,1138119
311,1138119
312,1138119
155,1138121
7,1138123
498,1138128
783,1138135
927,1138135
144,1138139
405,1138140
397,1138165
498,1138168
7,1138171
722,1138172
415,1138175
471,1138182
717,1138186
716,1138187
428,1138193
677,1138193
135,1138193
197,1138193
280,1138206
215,1138208
655,1138215
283,1138219
414,1138220
291,1138221
414,1138222
294,1138226
571,1138229
671,1138230
863,1138234
184,1138236
20,1138241
930,1138248
77,1138254
78,1138254
668,1138261
405,1138264
498,1138264
7,1138275
144,1138277
392,1138289
45,1138299
46,1138299
498,1138305
405,1138306
927,1138318
425,1138331
562,1138332
338,1138350
94,1138353
673,1138354
212,1138354
144,1138363
75,1138364
155,1138364
678,1138368
338,1138373
394,1138374
506,1138376
325,1138378
18,1138382
72,1138384
456,1138392
197,1138392
607,1138393
471,1138396
228,1138399
229,1138399
208,1138400
280,1138401
464,1138414
358,1138415
359,1138415
610,1138415
649,1138420
18,1138420
650,1138420
397,1138424
523,1138426
638,1138435
639,1138435
863,1138441
571,1138446
496,1138450
208,1138450
209,1138450
897,1138452
937,1138457
135,1138460
197,1138460
24,1138462
292,1138463
716,1138469
945,1138470
873,1138478
397,1138484
422,1138485
456,1138485
786,1138490
394,1138496
46,1138506
997,1138508
325,1138512
115,1138519
505,1138523
568,1138527
569,1138527
693,1138534
405,1138536
686,1138546
606,1138567
607,1138567
404,1138567
459,1138580
14,1138586
470,1138595
45,1138596
161,1138596
46,1138596
732,1138598
916,1138598
602,1138598
459,1138600
72,1138603
75,1138605
309,1138605
462,1138605
997,1138605
197,1138605
722,1138610
7,1138614
295,1138616
503,1138619
674,1138627
422,1138630
785,1138630
94,1138633
135,1138645
196,1138659
991,1138665
740,1138666
868,1138666
739,1138666
495,1138668
496,1138676
208,1138676
209,1138676
920,1138688
630,1138696
197,1138708
506,1138710
119,1138724
388,1138729
511,1138737
512,1138737
894,1138742
837,1138745
800,1138750
570,1138757
654,1138761
166,1138763
184,1138770
284,1138772
285,1138772
80,1138783
81,1138783
945,1138787
565,1138793
54,1138797
234,1138799
937,1138800
135,1138802
952,1138808
464,1138811
279,1138812
519,1138812
197,1138815
89,1138822
91,1138822
46,1138822
405,1138824
577,1138827
364,1138831
428,1138835
875,1138837
418,1138839
133,1138841
717,1138851
860,1138851
556,1138855
817,1138855
571,1138862
75,1138866
309,1138866
462,1138866
496,1138871
87,1138888
673,1138889
212,1138889
405,1138895
428,1138895
161,1138896
900,1138902
482,1138910
13,1138915
527,1138922
886,1138923
558,1138924
168,1138924
297,1138925
861,1138925
204,1138925
789,1138942
945,1138946
817,1138956
428,1138962
933,1138967
542,1138976
139,1138978
280,1138981
94,1138985
938,1138986
343,1138993
41,1138998
43,1139003
96,1139003
18,1139003
157,1139003
456,1139008
155,1139008
321,1139012
259,1139018
397,1139021
292,1139025
318,1139027
527,1139036
630,1139039
134,1139039
779,1139039
108,1139040
385,1139044
338,1139047
135,1139050
46,1139050
197,1139050
24,1139056
8,1139058
9,1139058
788,1139063
338,1139065
425,1139065
89,232
139,232
496,1139078
208,1139078
897,1139086
727,1139092
716,1139093
364,1139105
319,1139114
89,1139115
422,1139115
46,1139115
135,1139117
331,1139125
577,1139135
945,1139136
289,1139137
286,1139137
338,1139140
281,1139141
224,1139148
561,1139149
987,1139149
117,1139158
196,1139163
944,1139175
837,1139181
135,1139191
45,1139201
132,1139206
503,1139206
479,1139207
338,1139208
112,1139209
113,1139209
727,1139211
286,1139214
945,1139216
358,1139219
359,1139219
171,1139220
170,1139220
166,1139225
732,1139232
920,1139244
366,1139262
89,1139277
161,1139277
782,1139280
779,1139283
740,1139289
739,1139289
325,1139304
61,1139304
760,1139312
358,1139314
359,1139314
610,1139314
817,1139319
870,1139333
247,1139336
944,1139341
349,1139351
422,1139379
196,1139382
119,1139384
290,1139384
909,1139385
542,1139389
558,1139392
252,1139392
716,1139398
178,1139402
800,502606
612,1139417
633,1139417
197,1139426
693,1139432
696,1139432
604,1139435
279,1139435
511,1139442
634,1139442
817,1139448
119,1139452
767,1139454
958,1139461
606,1139463
14,1139469
634,1139471
283,1139473
428,1928
64,1139478
976,1139478
760,1139479
678,1139481
679,1139481
618,1139484
888,1139489
302,1139498
292,1139498
985,1139509
73,3665
831,1139519
915,1139520
13,1139528
199,1139528
422,1139529
677,1139529
789,1139534
699,1139538
428,1139541
155,1139541
211,1139543
495,1139546
800,1139549
742,1139555
297,1139556
699,1139561
422,1139570
785,1139570
281,1139571
974,1139579
388,1139581
503,1139583
786,1139584
280,1139584
2,174654
41,1139587
712,1139587
259,1139591
54,1139602
207,1139602
170,1139602
381,1139603
957,1139605
134,1139605
654,1139608
165,1139614
496,1139617
208,1139617
816,1139620
817,1139620
338,1139621
928,1139628
184,1139636
397,1139639
614,1139641
423,1139644
4,1139646
207,1139658
119,1139663
120,1139663
607,1139675
168,1139679
405,1139684
812,1139684
938,1139689
259,1139692
456,1139693
10,1139694
210,1139698
212,1139698
345,1139699
94,1139704
502,1139707
418,1139719
240,1139719
72,1139724
64,1139728
977,1139728
684,1139744
912,1139748
154,1139755
229,1139756
604,1139758
279,1139758
116,1139770
117,1139770
118,1139770
742,1139772
558,1139773
982,1139774
155,1139774
945,1139777
800,1139781
331,1139787
14,1139790
139,1139790
670,1139791
950,1139795
949,1139795
361,1139795
498,1139797
134,1139801
50,1139808
51,1139808
428,1139812
155,1139812
405,1139823
428,1139823
259,1139824
897,1139825
14,1139831
294,1139832
209,1139833
788,1139838
252,1139847
831,1139851
405,1139858
966,1139875
338,1139879
942,1139887
837,1139897
184,1139900
272,1139903
5,1139905
529,1139914
42,1139915
135,1139915
46,1139915
14,1139918
67,1139919
302,1139921
428,1139922
153,1139922
676,1139923
945,1139935
952,1139939
297,1139955
290,1139962
281,1139965
422,1139965
338,1139965
94,1139968
405,1139972
338,1139972
94,1139980
94,1139988
184,1139990
881,1139999
987,1140015
197,1140017
73,1140017
155,1140017
183,1140029
184,1140030
235,1140032
471,1140036
45,1140043
46,1140043
207,1140049
7,1140052
405,1140053
987,1140054
849,1140061
45,1140066
422,1140066
46,1140066
569,1140068
787,1140069
135,1140069
987,1140083
920,1140093
894,1140097
985,1140106
615,1140106
991,1140118
897,1140120
61,1140120
471,1140126
240,1140127
241,1140127
41,1140131
325,1140133
61,1140134
562,1140141
54,1140148
695,1140151
577,1140161
291,1140167
2,1140170
89,1140172
800,1140173
503,1140175
786,1140177
870,1140180
693,1140182
211,1140184
577,1140191
166,1140192
72,1140193
569,1928
20,1140206
671,1140214
295,1140215
629,1140216
630,1140216
205,1140219
170,1140219
633,1140221
184,1140222
696,1140229
591,1140230
717,1140234
292,1140238
23,1140244
696,1140245
480,1140245
763,1140250
422,1140258
648,1140258
425,1140258
43,1140262
88,1140264
61,1140270
919,1140275
94,1140275
322,1140279
670,1140282
314,1140282
196,1140286
46,1140286
937,1140286
938,1140287
870,1140290
135,1140300
727,1140305
822,1140309
187,1140312
384,1140313
405,1140320
406,1140320
73,1140324
502,1140327
338,1140337
418,1140344
240,1140344
788,1140346
894,1140350
163,1140356
58,1140357
889,1140358
166,1140359
161,2260
946,1140366
119,1140370
290,1140370
502,1140373
119,1140379
230,1140387
830,1140387
23,3915
414,1140412
19,1140415
144,1140417
135,1140417
651,1140422
633,1140426
281,1140430
496,1140430
155,1140436
789,1140457
428,1140462
155,1140462
716,1140470
297,1140471
495,1140475
384,1140477
675,1140479
422,1140492
968,1140493
309,1140493
75,1140493
284,1140495
933,1140496
991,1140499
121,1140500
817,1140511
679,1140516
153,1140522
952,1140525
976,1140526
977,1140526
74,1140545
716,1140547
54,1140552
920,1140554
14,1140561
139,1140561
12,1140564
145,1140572
428,1140581
252,1140582
240,1140589
991,1140593
309,1140594
197,1140594
73,1140594
517,1140600
870,1140603
184,1140611
201,1140614
428,1140620
604,1140621
279,1140621
145,1140627
67,1140633
18,1140636
442,1140638
444,1140648
422,1140654
376,1140656
225,1140660
226,1140660
364,1140676
470,1140677
507,1140677
456,1140678
787,1140683
135,1140683
197,1140683
49,1140686
992,1140692
319,1140692
61,1140702
89,1140708
800,1140710
699,1140718
870,1140724
822,1140725
319,1140726
289,1140728
708,1140729
719,1140739
10,1140742
290,1140752
456,1140757
45,1140762
46,1140762
405,1140765
302,1140774
20,1140779
541,1140781
119,1140781
542,1140781
354,1140782
108,1140783
920,1140786
46,1140787
945,3915
982,1140795
894,1140795
982,1140799
272,1140799
983,1140799
985,1140799
422,1140801
259,1140803
667,1140804
926,1140807
73,1140807
952,1140811
712,1140816
289,1140825
7,1140833
279,1140837
519,1140837
673,1140840
686,1140842
987,1140848
405,1140849
498,1140849
575,1140851
677,1140861
319,1140866
952,1140873
119,1140883
290,1140883
46,1140889
470,1140893
978,1140893
405,1140894
682,1140898
405,1140900
259,1140900
259,1140909
894,1140910
831,1140930
133,1140931
318,1140936
529,1140945
977,1140945
671,1140949
417,1140950
471,1140950
418,1140950
787,1140950
693,1140953
696,1140953
800,1140960
459,1140960
187,1140967
119,1140988
888,1140994
804,1141000
805,1141000
808,1141000
364,1141001
416,1141002
7,1141009
197,1141009
291,1141018
24,1141029
618,1141038
760,1141039
386,1141042
933,1141043
470,1141048
507,1141048
187,1141053
404,1141053
945,1141056
983,1141057
982,1141057
920,1141058
870,1141062
338,1141082
673,1141084
660,1141087
314,1141087
789,1141089
478,1141090
359,1141094
880,1141100
10,1141102
397,1141106
45,1141107
338,1141107
46,1141107
558,1141113
281,1141117
386,1141125
309,1141139
197,1141139
73,1141139
558,1141147
168,1141147
45,1141154
46,1141154
479,1141163
364,1141163
75,1141172
409,1141185
422,1141185
338,1141185
425,1141185
175,1141187
317,1141195
7,1141197
787,1141199
10,4938
717,1141215
860,1141215
718,1141215
529,1141217
14,1141224
728,1141224
139,1141224
46,1141237
6,1141251
870,1141253
5,1141257
498,1141260
606,1141262
386,1141263
384,1141265
612,1141272
924,1141274
315,1141274
693,1141276
19,1141282
208,1141283
216,1141283
757,1141285
415,1141285
416,1141285
174,1141290
499,1141296
75,1141298
405,1141301
638,1141303
639,1141303
559,1141309
117,1141317
712,1141318
45,1141322
46,1141322
934,1141323
156,1141327
405,1141330
135,1141330
934,1141333
786,1141344
870,1141345
459,1141350
45,1141355
46,1141355
422,1141358
338,1141358
330,1141359
211,1141369
979,1141389
863,1141389
981,1141389
134,1141391
166,1141393
952,1141397
985,1141398
615,1141398
281,1141405
837,1141406
668,1141410
945,1141414
166,1141421
505,1141425
506,1141425
944,1141436
283,1141437
288,1141437
19,1141437
636,1141443
635,1141443
397,1141448
156,1141449
157,1141449
279,1141453
394,1141454
860,1141454
787,1141463
42,1141463
496,1141465
166,1141467
359,1141468
89,1141473
139,1141473
611,1141474
41,1141481
331,1141490
959,1141492
94,1141495
295,1141497
900,1141507
42,1141507
154,1141511
919,1141515
284,1141519
519,1141520
894,1141527
207,1141542
915,1141542
897,1141547
94,1141562
456,1141565
696,1141566
447,1141567
561,1141568
897,1141574
319,1141582
197,1141583
41,1141587
99,1141592
858,1141599
860,1141599
766,1141606
767,1141606
281,1141608
207,1141614
793,1141614
915,1141614
480,1141633
338,1141644
187,1141647
404,1141647
200,1141652
937,1141661
15,1141665
927,1141678
496,1141683
209,1141683
80,1141687
81,1141687
538,1141695
186,1141700
399,1141702
139,2260
447,1141713
949,1141721
284,1141729
763,1141738
630,1141743
134,1141743
250,1141749
553,1141753
937,1141766
655,1141768
205,1141770
170,1141770
558,1141777
10,1141780
562,1141782
314,1141785
207,1141791
158,1141791
701,1141800
7,1141807
10,1141816
2,1141818
542,1141819
561,1141827
201,1141836
530,1141845
531,1141845
245,1141845
171,1141846
414,1141847
920,1141867
713,1141869
983,1141871
982,1141871
984,1141871
985,1141871
240,1141873
241,1141873
283,1141881
288,1141881
686,1141881
541,1141883
480,1141886
618,1141887
283,1141888
794,1141888
325,1141898
322,1141907
800,1141908
134,1141908
61,1141909
166,1141910
45,1141919
46,1141919
677,1141921
46,1141921
197,1141921
952,1141932
571,3915
712,1141942
119,1141950
240,1141953
241,1141953
714,1141953
715,1141953
242,1141953
292,1141958
64,1141960
479,1141962
364,1141962
134,1141964
558,1141971
416,1141975
41,1141977
520,1141978
568,1141979
569,1141979
428,1141980
386,1141983
279,1142000
428,1142004
200,1142006
284,1142007
428,1142016
75,1142018
197,1142018
577,1142044
135,1142048
46,1142048
359,1142052
119,1142056
290,1142056
612,1142057
135,1142061
45,1142071
46,1142071
920,1142076
94,1142076
482,1142083
405,1142085
475,1142099
894,1142100
211,1142101
135,1142105
209,1142107
542,1142108
72,1142109
45,1142113
135,1142113
46,1142113
331,1142114
241,1142119
945,1142124
937,1142129
962,1142130
244,1142135
542,1142137
405,1142141
425,1142161
54,1142169
899,1142176
900,1142176
42,1142176
204,1142179
461,1142182
73,1142182
331,1142183
405,1928
7,1142185
250,1142186
244,1142193
95,1142197
958,1142202
5,1142207
318,1142213
604,1142227
14,1142228
655,1142237
884,1142243
187,1142246
789,1142250
373,1142254
19,1142254
218,1142255
338,1142264
155,1142270
441,1142278
442,1142278
187,1142279
73,1142284
166,1142291
668,1142291
648,1142293
937,1142293
89,1142300
205,1142302
956,1142305
134,1142305
957,1142305
919,1142306
523,1142308
503,1142319
75,1142322
76,1142322
89,1142325
273,1142325
722,1142326
677,1142328
405,1142335
358,1142341
538,1142341
654,1142342
444,1142343
280,1142346
318,1142347
732,1142351
909,1142351
712,1142359
671,1142373
672,1142373
405,1142383
831,1142386
655,1142399
134,1142400
134,1142401
693,1142407
696,1142407
75,1142408
76,1142408
831,1142414
47,1142425
284,1142433
94,1142433
364,1142436
920,1142442
45,1142443
46,1142443
384,1142456
562,1142479
937,1142480
742,1142481
682,1142481
259,1142497
570,1142501
571,1142501
572,1142501
464,1142503
384,1142511
20,1142515
339,1142533
425,1142536
145,1142538
41,1142538
787,1142538
115,1142550
945,1142564
519,1142568
13,1142588
14,1142588
15,1142588
519,1142594
202,1142595
931,1142599
667,1142603
18,1142603
94,1142604
168,1142611
837,1142612
983,1142620
982,1142620
418,1142626
569,1142630
397,1142659
871,1142662
417,1142663
418,1142663
240,1142663
229,1142664
45,1142665
46,1142665
54,1142673
55,1142673
196,1142676
292,1142682
786,1142686
166,1142694
920,1142705
229,1142710
919,1142710
721,1142712
135,1142716
712,1142719
900,1142719
870,1142724
577,1142735
184,1142737
570,2260
571,2260
7,1142747
252,1142749
106,1142757
577,1142761
418,1142765
422,1142766
785,1142766
322,1142769
281,1142790
496,1142790
209,1142790
696,1142801
174,1142804
577,1142804
707,1142804
708,1142804
709,1142804
954,1142805
325,1142821
171,1142824
499,1142832
956,1142836
134,1142836
957,1142836
612,1142842
209,1142843
479,1142845
478,1142845
831,1142846
938,1142852
211,1142859
897,1142874
318,1142884
831,1142887
161,1142911
94,1142916
649,1142921
18,1142921
560,1142923
364,1142927
19,1142929
105,1142933
685,1142933
166,1142937
155,1142937
205,1142943
170,1142943
968,1142952
541,1142953
479,1142956
18,1142959
156,1142959
325,1142971
61,1142971
692,1142988
119,1142988
284,1142989
837,1142990
318,1142992
197,1142993
298,1142997
163,1142997
256,1142998
82,1142998
701,1143006
418,1143008
811,1143012
281,1143015
302,1143018
558,1143021
168,1143021
618,1143023
668,1143024
562,1143027
920,1143041
837,1143046
425,1143063
837,1143071
693,1143073
696,1143073
134,1143080
956,1143080
456,1143082
933,1143084
290,1143086
159,1143088
133,1143089
722,1143090
945,1143091
166,1143095
166,1143121
394,1143134
713,1143135
495,1143138
987,1143139
817,1143140
187,1143157
442,1143158
693,1143161
860,1143164
444,1143165
503,1143167
405,1143169
108,1143169
45,1143172
46,1143172
815,1143176
786,1143182
142,1143185
713,1143185
618,1143186
343,1143187
88,1143190
325,1143194
405,1143201
75,1143203
272,1143203
197,1143203
309,1143204
462,1143204
197,1143204
654,1143207
280,1143213
633,1143215
73,1143216
155,1143216
384,1143217
499,1143223
693,1143229
696,1143229
503,1143230
166,1143247
500,1143251
951,1143253
456,1143267
692,1143277
345,1143283
949,1143284
338,1143292
294,1143297
568,1143302
319,1143313
418,1143314
727,1143322
919,1143324
789,1143337
888,1143344
503,1143354
279,1143358
861,1143368
612,1143401
991,1143405
184,1143411
456,1143413
373,1143417
19,1143417
428,1143420
713,1143420
471,1143426
334,1143428
119,1143431
40,1143437
538,1143440
987,1143440
41,1143442
638,1143445
570,1143446
529,1143449
999,1143456
786,1143470
45,1143473
46,1143473
712,1143476
45,1143477
46,1143477
281,1143480
722,1143481
915,1143508
319,1143513
787,1143517
42,1143517
495,1143523
503,1143525
633,1143535
634,1143535
173,1143541
297,1143544
558,1143548
767,1143549
422,1143553
920,1143563
281,1143567
21,1143578
837,1143586
75,1143588
422,1143588
470,1143590
604,1143597
279,1143597
360,1143598
889,1143612
727,1143614
490,1143621
577,1143622
94,1143625
428,1143639
713,1143639
414,1143653
405,1143657
108,1143657
944,1143663
831,1143664
21,1143678
958,1143679
671,1143697
394,1136383
405,1143704
108,1143704
561,1143709
498,1143718
987,1143726
496,1143728
209,1143728
523,1143733
43,1143746
18,1143746
849,1143752
338,1143755
110,1143761
407,1143761
409,1143763
422,1143763
920,1143767
113,1143775
295,1143775
937,1143776
503,1143780
2,1143782
139,1143801
471,1143807
405,1143818
301,1143821
252,1143829
20,1143832
187,1143846
404,1143846
503,1143848
701,1143851
244,1143851
80,1143855
81,1143855
471,1143859
471,1143862
654,1143868
575,1143869
577,1143869
297,1143874
405,1143884
952,1143892
358,1143902
359,1143902
360,1143902
558,1143906
168,1143906
794,1143933
14,1143940
338,1143941
386,1143944
985,1143964
615,1143964
283,1143965
19,1143965
166,1143967
325,1143974
61,1143974
213,1143987
346,1143996
319,1143998
693,1144012
696,1144012
845,1144013
501,1144023
54,1144025
506,1144028
900,1144040
787,1144040
42,1144040
23,1144042
209,1144043
717,1144044
570,1144050
571,1144050
966,1144054
693,1144061
696,1144061
46,1144079
153,1144081
24,1144083
894,1144087
831,2260
402,1144097
280,1144097
714,1144100
715,1144100
281,1144105
338,1144105
135,1144119
166,1144122
722,1144125
471,1144130
470,1144130
309,1144133
197,1144133
73,1144133
289,1144139
418,1144147
451,1144159
863,1144160
983,1144167
982,1144167
716,1144170
709,1144175
896,1144178
283,1144188
397,1144190
405,1144192
648,1144195
166,1144197
414,1144199
523,1144201
20,1144202
240,1144204
241,1144204
602,1144210
558,1144224
145,1144225
29,1144228
280,1144234
714,1144237
715,1144237
428,1144240
155,1144240
654,1144241
464,1144241
80,1144252
81,1144252
168,1144256
45,1144266
46,1144266
13,1144272
494,1144281
612,1144285
197,1144286
155,1144286
575,1144297
334,1144298
187,1144299
404,1144299
902,1144303
712,1144311
42,1144311
284,1144314
119,1144315
290,1144315
660,1144321
859,1144325
717,1144325
157,1144330
177,1144330
41,1144331
409,1144342
422,1144342
410,1144342
119,1144346
542,1144346
968,1144348
204,1144349
46,1144349
920,1144351
748,1144362
364,1144365
489,1144369
302,1144378
897,1144381
197,1144384
928,1144385
471,1144387
405,1144388
863,1144390
56,1144397
221,1144399
197,1144400
384,1144404
714,1144406
715,1144406
405,1144411
7,1144417
668,1144417
67,1144419
929,1144429
364,1144432
919,1144444
495,1144446
714,1144449
715,1144449
501,1144453
42,1144458
279,1144470
362,1144471
145,1144474
388,1144489
14,1144492
139,1144492
359,1144495
414,1144501
863,1144503
981,1144503
422,1144505
211,1144506
42,1144511
279,1144516
397,1144524
45,1144532
46,1144532
292,1144536
54,1144544
842,1144552
119,1144554
290,1144554
45,1144555
46,1144555
314,1144557
722,1144559
571,1144566
571,1144569
134,1144570
959,1144572
134,1144574
405,1144578
259,1144578
134,1144585
944,1144595
7,1144607
502,1144612
156,1144621
18,1144621
215,1144625
405,1144632
119,1144642
822,1144646
209,1144647
428,1144648
230,1144652
830,1144652
166,1144653
897,1144658
61,1144658
89,1144668
91,1144668
870,1144671
727,1144680
373,1144689
19,1144689
135,1144692
712,1144692
197,1144692
99,1144697
638,1144701
117,1144701
415,1144701
416,1144701
405,1144712
108,1144712
94,1144723
95,1144723
498,1144725
668,1144728
61,1144736
428,1144744
144,1144748
135,1144748
43,1144750
416,2260
871,1144752
405,1144757
184,1144759
992,1144763
319,1144763
495,1144765
920,1144769
119,1144770
155,1144773
10,1144777
897,1144779
937,1144789
561,1144794
817,1144798
685,1144800
831,1144803
573,1144806
318,1144812
397,1144812
115,1144813
862,1144822
568,1144829
569,1144829
567,1144829
134,1144843
135,1144853
46,1144853
309,1144856
817,1144858
953,1144862
495,1144872
358,1144873
46,1144877
870,1144881
252,1144884
241,1144891
714,1144891
715,1144891
166,1144896
716,1144898
249,1144904
696,1144905
496,1144912
208,1144912
209,1144912
693,1144914
696,1144914
447,1144919
863,1144921
7,1144923
41,1144924
514,1144925
425,1144926
2,1144932
405,1144934
259,1144934
64,1144939
977,1144939
23,1144941
629,1144947
527,1144947
134,1144948
416,1144955
993,1144957
385,1144958
386,1144958
897,1144961
280,1144962
207,1144972
930,1144975
573,1144976
558,1144977
897,4938
503,1144982
787,1144988
135,1144988
422,1144989
338,1144989
722,1144998
197,1145003
184,1145004
358,1145007
359,1145007
394,1145008
991,1145009
603,1145010
409,1145012
422,1145012
94,1145016
470,1145020
45,1145023
46,1145023
999,1145025
562,1145030
339,1145041
760,1145055
952,1145058
394,1145058
284,1145063
618,1145080
14,1145083
817,1145086
135,1145087
46,1145087
197,1145087
295,1145091
113,1145094
240,1145097
7,1145100
428,1145105
46,1145105
415,1145105
247,1145122
386,1145127
635,1145132
405,1145136
529,1145139
319,1145153
15,1145181
418,1145187
295,1145193
115,1145200
900,1145223
787,1145223
42,1145223
415,1145225
394,3915
197,1145245
471,1145248
860,1145256
800,1145258
135,1145261
425,1145262
418,1145263
732,1145264
116,1145265
117,1145265
503,1145266
358,1145268
359,1145268
338,1145271
760,1145275
760,1145277
562,1145288
259,1145290
148,1145300
716,1145302
685,1145310
61,1145314
649,1145317
945,1145324
68,1145334
119,1145346
900,1145350
196,1145355
405,1145356
812,1145356
480,1145365
471,1145366
418,1145366
571,1145371
384,1145380
281,1136988
14,1145395
870,1145397
712,1145401
405,1145406
107,1145408
368,1145409
207,1145423
937,1145434
831,1145435
321,1145442
249,1145443
46,1145445
197,1145445
405,1145447
364,1145448
520,1145450
900,1145452
418,1145455
163,1145455
629,1145458
630,1145458
933,1145466
671,1145467
289,1145469
849,1145472
148,1145472
295,1145474
498,1145484
654,1145486
45,1145490
46,1145490
154,1145491
155,1145491
318,1145498
732,1145500
602,1145500
603,1145510
394,1145516
422,1145525
785,1145525
89,1145528
273,1145528
789,1145529
358,1145531
359,1145531
667,1145532
800,1145534
428,1145544
153,1145544
383,1145549
920,1145553
209,1145554
433,1145558
284,1145563
94,1145563
14,3915
717,1145573
860,1145573
667,1145578
144,1145578
135,1145578
338,1145585
849,1145587
148,1145587
41,1145596
135,1145596
604,1145597
815,1145600
210,1145602
279,1145602
280,1145602
343,1145604
280,1145606
471,1145610
817,1145616
322,1145617
560,1145622
663,1145622
673,1145624
212,1145624
783,1145633
244,1145641
405,1145653
317,1145655
627,1145659
89,1145663
196,1145670
915,1145671
29,1145676
835,1145681
836,1145681
977,1145687
286,1145694
168,1145697
648,1145699
46,1145699
897,1145700
655,1145711
692,1145712
187,1145717
404,1145717
516,1145732
611,1145732
529,1145733
673,1145733
673,1145734
212,1145734
863,1145735
334,1145737
196,1145743
930,1145752
301,1145752
442,1145754
442,1145755
322,1145755
331,1145757
414,1145758
991,1145775
207,1145777
61,1145781
279,1145785
186,1145789
209,1145790
74,1145794
281,1145799
187,1145804
134,1145808
459,1145813
607,1145814
386,1145822
997,1145825
24,1145830
987,1145832
690,1145834
319,1145838
394,1145845
216,1145848
74,1145850
607,1145869
197,1145872
211,1145874
346,1145877
161,1145881
340,1145886
899,1145887
94,1145893
95,1145893
110,1145896
831,1145898
73,1145903
494,1145904
633,1145908
46,1145911
113,1145925
502,1145930
800,1145931
970,1145934
45,1145938
46,1145938
119,1145945
290,1145947
168,1145951
197,1145953
410,1145955
562,1145967
987,1145968
386,1145970
155,1145971
55,1145984
997,1145990
503,1145997
297,1146003
163,1146011
558,1146013
945,1146017
822,1146019
511,1146023
634,1146023
991,1146029
7,1146033
842,1146036
558,1146039
16,1146044
19,1146044
920,1146045
94,1146045
558,1146052
41,1146058
817,1146059
89,1146074
394,1146085
968,1146093
309,1146093
75,1146093
682,1146093
860,1146101
259,1146104
541,1146106
542,1146106
56,1146106
789,1146109
29,1146118
392,1146120
414,1146124
933,1146126
542,1146131
461,1146132
386,1146135
50,1146421
50,1146666
230,1146823
433,1146903
50,1146988
93,1146993
50,1147056
943,1147070
624,1147136
624,1147288
50,1147343
50,1147496
433,1147603
72,1147682
787,1147988
42,1147988
135,1147988
542,1148164
977,1148192
617,1148370
524,1148694
524,1148734
916,1148751
916,1148858
602,1148872
424,1148876
602,1148881
392,1148960
17,1149001
940,1149025
524,1149028
934,1149113
934,1149169
392,1149215
916,1149274
916,1149348
396,1149389
602,1149408
265,3665
959,1150385
235,1150388
387,1150469
657,1150577
214,1150763
884,1151012
286,1151301
636,1151353
637,1151353
139,1151363
636,1151401
635,1151401
637,1151401
527,1151408
131,1151991
131,1152419
249,1152579
37,1153537
37,1154314
128,1154908
189,1155340
63,1155561
37,1155974
124,1156619
934,1157346
934,1157423
539,1157458
934,1157496
934,1157536
934,1157626
539,1157863
934,1158058
934,1158077
68,1158079
424,1158159
934,1158168
722,1158205
264,1158235
934,1158270
995,1158494
916,1158544
916,1158584
17,1158691
989,1158767
916,1158938
599,1159029
600,1159029
598,1159029
601,1159029
503,1159111
664,1159312
33,1159360
916,1159423
17,1159444
732,1159489
17,1159628
17,1159645
916,1159732
17,1159786
664,1159904
539,1160048
732,1160127
934,1160133
916,1160142
989,1160271
934,1160287
917,1160376
916,1160376
916,1160384
539,1160421
732,1160439
574,2565
916,1160555
33,1160602
916,1160628
916,1160640
732,1160751
405,1160752
17,1160980
539,1160993
539,1161086
539,1161123
17,1161186
539,1161215
631,1161319
59,1161405
732,1161527
934,1161547
989,1161606
940,1161628
33,1161688
934,1161899
259,1161968
574,1161998
539,1162000
902,1162001
916,1162058
916,1162069
17,1162103
392,1162138
17,1162166
934,1162259
539,1162305
637,1162457
934,1162529
732,1162595
989,1162724
539,1162769
763,1162840
732,1162876
104,1162936
539,1163002
916,1163015
916,1163043
539,1163111
977,1163959
561,1164939
582,1165040
637,1166461
636,1166552
433,1167591
433,1168596
433,1168644
433,1168947
279,1169275
771,1169292
885,1169323
883,1169323
104,1169355
104,1169483
707,1169486
173,1169495
16,1169501
16,1169646
650,1169666
363,1169694
173,1169711
173,1169728
954,1169728
708,1169728
104,1169728
643,1169755
708,1169778
104,1169778
173,1169886
853,1170105
883,1170863
886,1170863
549,1171251
886,1171318
255,1171969
256,1171969
343,1172057
722,1172060
943,1172124
67,1172130
722,1172175
343,1172191
364,1173650
542,1173788
77,1174889
433,1176215
479,1177704
479,1177743
857,1178134
857,1179158
479,1179506
479,1179536
479,1180087
